instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap
J3020_6.RCP,30.0,4.0,5.733333333333333,3.0760725320158206,172.0,52.0,0.11954022988505747,0.43908045977011495,0.560919540229885,51.0,0.25,0.4117647058823529,0.3255252100840336,14.0,0.05737704918032788,21.0,51.0,0.0
J3020_7.RCP,30.0,4.0,5.066666666666666,2.965730189271363,152.0,52.0,0.11954022988505747,0.41379310344827586,0.5862068965517242,42.0,0.25,0.3229166666666667,0.272332702020202,6.0,0.02352941176470588,14.0,42.0,0.0
J3020_8.RCP,30.0,4.0,5.266666666666667,2.8859814429217816,158.0,52.0,0.11954022988505747,0.4367816091954023,0.5632183908045977,51.0,0.25,0.3660130718954248,0.279880174291939,0.0,0.0,19.0,51.0,0.0
J3020_9.RCP,30.0,4.0,5.233333333333333,3.1057294723712743,157.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,41.0,0.25,0.4971857410881801,0.31048376589535126,2.0,0.008298755186721993,21.0,41.0,0.0
J3021_1.RCP,30.0,4.0,5.7,2.888482877451991,171.0,52.0,0.11954022988505747,0.5540229885057472,0.44597701149425284,60.0,0.5083333333333333,0.8680555555555556,0.6710700757575758,68.0,0.3505154639175258,53.0,99.0,39.0
J3021_10.RCP,30.0,4.0,6.033333333333333,2.83411753853333,181.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,54.0,0.5083333333333333,0.8688271604938271,0.6984778338945006,74.0,0.3070539419087137,47.0,74.0,20.0
J3021_2.RCP,30.0,4.0,5.066666666666666,2.6195843605851334,152.0,52.0,0.11954022988505747,0.48735632183908045,0.5126436781609196,42.0,0.5083333333333333,1.0695970695970696,0.8313873626373626,64.0,0.2869955156950672,45.0,66.0,21.0
J3021_3.RCP,30.0,4.0,4.866666666666666,2.8134597128012255,146.0,52.0,0.11954022988505747,0.4804597701149425,0.5195402298850575,60.0,0.5083333333333333,0.7077777777777777,0.5796275252525253,59.0,0.26106194690265483,43.0,78.0,18.0
J3021_4.RCP,30.0,4.0,5.3,2.4785748593361734,159.0,52.0,0.11954022988505747,0.5241379310344828,0.4758620689655172,52.0,0.5083333333333333,0.9134615384615384,0.7027243589743589,52.0,0.2512077294685991,48.0,80.0,28.0
J3021_5.RCP,30.0,4.0,5.166666666666667,2.436983563524566,155.0,52.0,0.11954022988505747,0.4666666666666667,0.5333333333333333,43.0,0.5083333333333333,0.9053156146179402,0.7562091009765427,58.0,0.25,39.0,63.0,20.0
J3021_6.RCP,30.0,4.0,5.8,2.574231276841043,174.0,52.0,0.11954022988505747,0.42758620689655175,0.5724137931034483,53.0,0.5083333333333333,0.8611859838274932,0.7465011403690649,75.0,0.3012048192771084,46.0,85.0,32.0
J3021_7.RCP,30.0,4.0,5.033333333333333,3.114303917232371,151.0,52.0,0.11954022988505747,0.46436781609195404,0.535632183908046,53.0,0.5083333333333333,0.7561683599419449,0.62983360978644,81.0,0.34763948497854075,41.0,89.0,36.0
J3021_8.RCP,30.0,4.0,5.3,2.8065399813055696,159.0,52.0,0.11954022988505747,0.4942528735632184,0.5057471264367817,48.0,0.5083333333333333,0.8990384615384616,0.7795091193528694,59.0,0.26818181818181813,44.0,74.0,26.0
J3021_9.RCP,30.0,4.0,4.966666666666667,3.049407957110509,149.0,52.0,0.11954022988505747,0.432183908045977,0.5678160919540229,43.0,0.5083333333333333,1.1661129568106312,0.834971617529757,79.0,0.31983805668016196,51.0,84.0,33.0
J3022_1.RCP,30.0,4.0,4.966666666666667,2.845854685132199,149.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,40.0,0.5083333333333333,0.6236842105263158,0.5348344820384294,1.0,0.004149377593360997,25.0,55.0,15.0
J3022_10.RCP,30.0,4.0,6.466666666666667,2.777688887466621,194.0,52.0,0.11954022988505747,0.4045977011494253,0.5954022988505747,52.0,0.5083333333333333,0.576007326007326,0.519517982017982,3.0,0.011583011583011582,30.0,62.0,10.0
J3022_2.RCP,30.0,4.0,4.866666666666666,2.7170245163086446,146.0,52.0,0.11954022988505747,0.49885057471264366,0.5011494252873563,42.0,0.5083333333333333,0.5739348370927319,0.5425804093567251,6.0,0.02752293577981652,25.0,64.0,22.0
J3022_3.RCP,30.0,4.0,5.8,2.959729717389748,174.0,52.0,0.11954022988505747,0.4367816091954023,0.5632183908045977,61.0,0.5083333333333333,0.512568306010929,0.441504033307312,15.0,0.061224489795918366,32.0,63.0,2.0
J3022_4.RCP,30.0,4.0,5.6,3.272104317815474,168.0,52.0,0.11954022988505747,0.4298850574712644,0.5701149425287356,40.0,0.5083333333333333,0.6296875,0.5593915719696969,0.0,0.0,26.0,44.0,4.0
J3022_5.RCP,30.0,4.0,5.166666666666667,2.530919903030429,155.0,52.0,0.11954022988505747,0.38620689655172413,0.6137931034482759,46.0,0.5083333333333333,0.6120401337792643,0.5524363619472314,12.0,0.0449438202247191,29.0,59.0,13.0
J3022_6.RCP,30.0,4.0,5.466666666666667,3.1062660685924643,164.0,52.0,0.11954022988505747,0.42758620689655175,0.5724137931034483,45.0,0.5083333333333333,0.7506172839506173,0.5779320987654322,2.0,0.008032128514056224,34.0,59.0,14.0
J3022_7.RCP,30.0,4.0,6.166666666666667,2.5701275368268317,185.0,52.0,0.11954022988505747,0.47586206896551725,0.5241379310344827,55.0,0.5083333333333333,0.5868686868686869,0.49820477502295685,8.0,0.03508771929824562,33.0,83.0,28.0
J3022_8.RCP,30.0,4.0,5.3,2.888482877451991,159.0,52.0,0.11954022988505747,0.42528735632183906,0.5747126436781609,50.0,0.5083333333333333,0.715,0.5870098039215685,17.0,0.068,36.0,57.0,7.0
J3022_9.RCP,30.0,4.0,5.9,2.7970222261064235,177.0,52.0,0.11954022988505747,0.5057471264367817,0.49425287356321834,72.0,0.5083333333333333,0.44281045751633985,0.36671047256621947,13.0,0.060465116279069774,32.0,76.0,4.0
J3023_1.RCP,30.0,4.0,5.833333333333333,2.793842435706702,175.0,52.0,0.11954022988505747,0.4528735632183908,0.5471264367816092,63.0,0.5083333333333333,0.41345427059712775,0.38107520786092214,0.0,0.0,27.0,65.0,2.0
J3023_10.RCP,30.0,4.0,5.633333333333334,3.16736834331314,169.0,52.0,0.11954022988505747,0.48735632183908045,0.5126436781609196,61.0,0.5083333333333333,0.4046199701937407,0.3476030799801292,10.0,0.04484304932735426,25.0,61.0,0.0
J3023_2.RCP,30.0,4.0,5.033333333333333,2.822331581433258,151.0,52.0,0.11954022988505747,0.4482758620689655,0.5517241379310345,53.0,0.5083333333333333,0.43113207547169813,0.4046533393231507,1.0,0.004166666666666667,23.0,53.0,0.0
J3023_3.RCP,30.0,4.0,4.866666666666666,2.4997777679003566,146.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,46.0,0.5083333333333333,0.49872122762148335,0.46273672512483255,4.0,0.016597510373443987,23.0,49.0,3.0
J3023_4.RCP,30.0,4.0,5.7,2.6727015047201457,171.0,52.0,0.11954022988505747,0.535632183908046,0.464367816091954,63.0,0.5083333333333333,0.625,0.44608929430358,4.0,0.019801980198019806,40.0,69.0,6.0
J3023_5.RCP,30.0,4.0,4.9,2.6375493676264465,147.0,52.0,0.11954022988505747,0.45517241379310347,0.5448275862068965,48.0,0.5083333333333333,0.5777777777777777,0.4010199652777777,6.0,0.02531645569620253,28.0,53.0,5.0
J3023_6.RCP,30.0,4.0,5.3,2.8065399813055696,159.0,52.0,0.11954022988505747,0.4367816091954023,0.5632183908045977,47.0,0.5083333333333333,0.5,0.4314667060677699,6.0,0.024489795918367346,24.0,57.0,10.0
J3023_7.RCP,30.0,4.0,5.333333333333333,3.228346670080867,160.0,52.0,0.11954022988505747,0.4850574712643678,0.5149425287356322,58.0,0.5083333333333333,0.5463362068965517,0.45080049261083743,18.0,0.08035714285714286,32.0,65.0,7.0
J3023_8.RCP,30.0,4.0,5.733333333333333,3.0103525079668367,172.0,52.0,0.11954022988505747,0.4,0.6,48.0,0.5083333333333333,0.6653645833333334,0.5168768601190477,6.0,0.022988505747126436,32.0,61.0,13.0
J3023_9.RCP,30.0,4.0,6.066666666666666,3.0103525079668363,182.0,52.0,0.11954022988505747,0.4528735632183908,0.5471264367816092,58.0,0.5083333333333333,0.5413793103448276,0.5044832846734527,7.0,0.029411764705882353,32.0,68.0,10.0
J3024_1.RCP,30.0,4.0,5.3,3.078419507907697,159.0,52.0,0.11954022988505747,0.4482758620689655,0.5517241379310345,53.0,0.5083333333333333,0.3466981132075472,0.307518115942029,0.0,0.0,19.0,53.0,0.0
J3024_10.RCP,30.0,4.0,5.266666666666667,2.8511206373790796,158.0,52.0,0.11954022988505747,0.432183908045977,0.5678160919540229,53.0,0.5083333333333333,0.49410377358490565,0.39534277328072054,3.0,0.012145748987854253,27.0,53.0,0.0
J3024_2.RCP,30.0,4.0,4.833333333333333,2.6718699236468995,145.0,52.0,0.11954022988505747,0.4574712643678161,0.542528735632184,58.0,0.5083333333333333,0.46623563218390807,0.33407550743246167,1.0,0.0042372881355932195,28.0,58.0,0.0
J3024_3.RCP,30.0,4.0,7.0,2.8635642126552705,210.0,52.0,0.11954022988505747,0.4896551724137931,0.5103448275862069,69.0,0.5083333333333333,0.4868247694334651,0.3915360600332245,0.0,0.0,34.0,69.0,0.0
J3024_4.RCP,30.0,4.0,5.466666666666667,2.6799668322989043,164.0,52.0,0.11954022988505747,0.42528735632183906,0.5747126436781609,53.0,0.5083333333333333,0.39245283018867927,0.314620329263781,0.0,0.0,21.0,53.0,0.0
J3024_5.RCP,30.0,4.0,5.5,2.5132979661525745,165.0,52.0,0.11954022988505747,0.41839080459770117,0.5816091954022988,51.0,0.5083333333333333,0.5049019607843137,0.4409025374855825,6.0,0.023715415019762844,26.0,51.0,0.0
J3024_6.RCP,30.0,4.0,6.033333333333333,2.9038288899696245,181.0,52.0,0.11954022988505747,0.4206896551724138,0.5793103448275863,56.0,0.5083333333333333,0.4375,0.37731524427953,1.0,0.003968253968253968,25.0,56.0,0.0
J3024_7.RCP,30.0,4.0,5.066666666666666,2.9657301892713632,152.0,52.0,0.11954022988505747,0.4827586206896552,0.5172413793103448,44.0,0.5083333333333333,0.6363636363636364,0.42412587412587416,5.0,0.022222222222222227,28.0,44.0,0.0
J3024_8.RCP,30.0,4.0,5.266666666666667,2.756003547812585,158.0,52.0,0.11954022988505747,0.3839080459770115,0.6160919540229886,38.0,0.5083333333333333,0.42724458204334365,0.388563384499917,0.0,0.0,17.0,38.0,0.0
J3024_9.RCP,30.0,4.0,5.8,2.8213471959331766,174.0,52.0,0.11954022988505747,0.42528735632183906,0.5747126436781609,43.0,0.5083333333333333,0.4790697674418605,0.4177031352979945,0.0,0.0,21.0,43.0,0.0
J3025_1.RCP,30.0,4.0,5.833333333333333,2.684316590038432,175.0,52.0,0.11954022988505747,0.4367816091954023,0.5632183908045977,63.0,0.7583333333333333,1.1465201465201464,0.8030045351473923,115.0,0.46938775510204084,73.0,106.0,33.0
J3025_10.RCP,30.0,4.0,4.566666666666666,2.836468853267308,137.0,52.0,0.11954022988505747,0.4827586206896552,0.5172413793103448,47.0,0.7583333333333333,0.8652482269503546,0.7602768685215494,59.0,0.26222222222222225,41.0,72.0,25.0
J3025_2.RCP,30.0,4.0,4.866666666666666,2.348521993841138,146.0,52.0,0.11954022988505747,0.49885057471264366,0.5011494252873563,43.0,0.7583333333333333,1.3488372093023255,1.083791208791209,118.0,0.5412844036697249,58.0,91.0,33.0
J3025_3.RCP,30.0,4.0,5.666666666666667,3.003701420285016,170.0,52.0,0.11954022988505747,0.4045977011494253,0.5954022988505747,44.0,0.7583333333333333,1.4090909090909092,1.0734002976190475,72.0,0.277992277992278,62.0,100.0,38.0
J3025_4.RCP,30.0,4.0,4.966666666666667,2.6768555350551804,149.0,52.0,0.11954022988505747,0.4160919540229885,0.5839080459770115,48.0,0.7583333333333333,1.0977564102564104,0.9991653311965812,135.0,0.531496062992126,53.0,99.0,46.0
J3025_5.RCP,30.0,4.0,4.966666666666667,2.983100549577384,149.0,52.0,0.11954022988505747,0.432183908045977,0.5678160919540229,45.0,0.7583333333333333,1.1958333333333333,0.9626878137294803,77.0,0.31174089068825916,54.0,84.0,30.0
J3025_6.RCP,30.0,4.0,5.2,2.749545416973504,156.0,52.0,0.11954022988505747,0.4206896551724138,0.5793103448275863,41.0,0.7583333333333333,1.1004304160688665,1.009549856527977,65.0,0.2579365079365079,46.0,77.0,31.0
J3025_7.RCP,30.0,4.0,6.166666666666667,2.7938424357067015,185.0,52.0,0.11954022988505747,0.4896551724137931,0.5103448275862069,59.0,0.7583333333333333,1.1342894393741851,0.9309896318370895,91.0,0.4099099099099099,67.0,111.0,44.0
J3025_8.RCP,30.0,4.0,5.4,3.2,162.0,52.0,0.11954022988505747,0.39080459770114945,0.6091954022988506,38.0,0.7583333333333333,1.3928571428571428,1.2888828228659885,91.0,0.3433962264150943,53.0,100.0,47.0
J3025_9.RCP,30.0,4.0,5.766666666666667,2.666874991862615,173.0,52.0,0.11954022988505747,0.4942528735632184,0.5057471264367817,50.0,0.7583333333333333,1.0542857142857143,0.9481364468864469,80.0,0.3636363636363636,53.0,102.0,49.0
J3026_1.RCP,30.0,4.0,4.9,2.6501572280401273,147.0,52.0,0.11954022988505747,0.503448275862069,0.496551724137931,59.0,0.7583333333333333,0.6610169491525424,0.5720809792843691,29.0,0.13425925925925927,39.0,64.0,5.0
J3026_10.RCP,30.0,4.0,5.5,2.5527762664727724,165.0,52.0,0.11954022988505747,0.43908045977011495,0.560919540229885,47.0,0.7583333333333333,0.7588652482269503,0.6538983711324137,0.0,0.0,36.0,60.0,13.0
J3026_2.RCP,30.0,4.0,4.933333333333334,2.619584360585134,148.0,52.0,0.11954022988505747,0.4160919540229885,0.5839080459770115,40.0,0.7583333333333333,0.6362068965517241,0.5208705998563219,0.0,0.0,26.0,40.0,0.0
J3026_3.RCP,30.0,4.0,5.266666666666667,2.8511206373790796,158.0,52.0,0.11954022988505747,0.4689655172413793,0.5310344827586206,58.0,0.7583333333333333,0.6237322515212982,0.5745910584439462,6.0,0.025974025974025976,37.0,61.0,3.0
J3026_4.RCP,30.0,4.0,6.533333333333333,2.8015868519267593,196.0,52.0,0.11954022988505747,0.4114942528735632,0.5885057471264368,62.0,0.7583333333333333,0.663594470046083,0.6102040491065737,0.0,0.0,42.0,74.0,12.0
J3026_5.RCP,30.0,4.0,5.8,2.663331247391757,174.0,52.0,0.11954022988505747,0.4666666666666667,0.5333333333333333,64.0,0.7583333333333333,0.7408088235294118,0.6134591274832302,15.0,0.06465517241379311,48.0,76.0,12.0
J3026_6.RCP,30.0,4.0,4.9,2.879236009777594,147.0,52.0,0.11954022988505747,0.4942528735632184,0.5057471264367817,49.0,0.7583333333333333,0.7202380952380952,0.6426909400123686,0.0,0.0,36.0,63.0,14.0
J3026_7.RCP,30.0,4.0,5.4,2.961981318869742,162.0,52.0,0.11954022988505747,0.4781609195402299,0.5218390804597701,56.0,0.7583333333333333,0.6531593406593407,0.5682643249607535,0.0,0.0,37.0,61.0,5.0
J3026_8.RCP,30.0,4.0,5.4,2.9507061301774304,162.0,52.0,0.11954022988505747,0.4436781609195402,0.5563218390804598,63.0,0.7583333333333333,0.5751633986928104,0.4843034637365413,4.0,0.016528925619834708,37.0,71.0,8.0
J3026_9.RCP,30.0,4.0,4.4,2.739829678404602,132.0,52.0,0.11954022988505747,0.4114942528735632,0.5885057471264368,41.0,0.7583333333333333,0.8792682926829268,0.6611435136090491,1.0,0.00390625,37.0,48.0,7.0
J3027_1.RCP,30.0,4.0,4.866666666666666,3.169998247458331,146.0,52.0,0.11954022988505747,0.43448275862068964,0.5655172413793104,43.0,0.7583333333333333,0.7196382428940569,0.6164857078658899,1.0,0.0040650406504065045,31.0,48.0,5.0
J3027_10.RCP,30.0,4.0,5.766666666666667,2.7041120949809425,173.0,52.0,0.11954022988505747,0.4574712643678161,0.542528735632184,62.0,0.7583333333333333,0.3790322580645161,0.36171518332252484,0.0,0.0,24.0,64.0,2.0
J3027_2.RCP,30.0,4.0,6.1,3.0369941279714934,183.0,52.0,0.11954022988505747,0.42758620689655175,0.5724137931034483,58.0,0.7583333333333333,0.5672413793103448,0.5109487495263357,0.0,0.0,33.0,59.0,1.0
J3027_3.RCP,30.0,4.0,5.333333333333333,2.796823595120404,160.0,52.0,0.11954022988505747,0.4666666666666667,0.5333333333333333,60.0,0.7583333333333333,0.49595959595959593,0.4072826479076479,0.0,0.0,30.0,64.0,4.0
J3027_4.RCP,30.0,4.0,5.033333333333333,2.9152853872114974,151.0,52.0,0.11954022988505747,0.5264367816091954,0.4735632183908046,64.0,0.7583333333333333,0.5334821428571429,0.48625343479783223,3.0,0.014563106796116505,35.0,70.0,6.0
J3027_5.RCP,30.0,4.0,5.566666666666666,2.985334524340986,167.0,52.0,0.11954022988505747,0.45057471264367815,0.5494252873563219,49.0,0.7583333333333333,0.5841836734693877,0.5437729260891693,1.0,0.0041841004184100415,29.0,57.0,8.0
J3027_6.RCP,30.0,4.0,5.9,2.8325489110222497,177.0,52.0,0.11954022988505747,0.4942528735632184,0.5057471264367817,59.0,0.7583333333333333,0.5918079096045198,0.5330564523361133,0.0,0.0,35.0,68.0,9.0
J3027_7.RCP,30.0,4.0,5.966666666666667,2.8575436226863724,179.0,52.0,0.11954022988505747,0.4413793103448276,0.5586206896551724,46.0,0.7583333333333333,0.7911153119092628,0.5917650953331482,0.0,0.0,37.0,53.0,7.0
J3027_8.RCP,30.0,4.0,5.633333333333334,2.509758731210809,169.0,52.0,0.11954022988505747,0.4781609195402299,0.5218390804597701,66.0,0.7583333333333333,0.5492424242424242,0.49344788982946874,3.0,0.013215859030837005,37.0,80.0,14.0
J3027_9.RCP,30.0,4.0,5.633333333333334,3.146249972409835,169.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,55.0,0.7583333333333333,0.6138528138528139,0.5907179977832151,0.0,0.0,34.0,62.0,7.0
J3028_1.RCP,30.0,4.0,5.533333333333333,2.729265265394496,166.0,52.0,0.11954022988505747,0.47126436781609193,0.5287356321839081,69.0,0.7583333333333333,0.5272601794340924,0.40791542059658004,0.0,0.0,37.0,69.0,0.0
J3028_10.RCP,30.0,4.0,5.866666666666666,2.4594488994262287,176.0,52.0,0.11954022988505747,0.4666666666666667,0.5333333333333333,59.0,0.7583333333333333,0.455019556714472,0.4204370253099067,0.0,0.0,27.0,59.0,0.0
J3028_2.RCP,30.0,4.0,5.766666666666667,2.8246927069840515,173.0,52.0,0.11954022988505747,0.4574712643678161,0.542528735632184,57.0,0.7583333333333333,0.43630816170861936,0.3961036771408904,0.0,0.0,25.0,57.0,0.0
J3028_3.RCP,30.0,4.0,4.5,2.6677081299622465,135.0,52.0,0.11954022988505747,0.41379310344827586,0.5862068965517242,40.0,0.7583333333333333,0.581,0.5052897903726709,0.0,0.0,24.0,40.0,0.0
J3028_4.RCP,30.0,4.0,5.533333333333333,2.3055488621054114,166.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,49.0,0.7583333333333333,0.4732142857142857,0.44797712916335364,0.0,0.0,24.0,49.0,0.0
J3028_5.RCP,30.0,4.0,6.166666666666667,2.7335365778094545,185.0,52.0,0.11954022988505747,0.49885057471264366,0.5011494252873563,73.0,0.7583333333333333,0.42820903094875695,0.38038827707643175,0.0,0.0,32.0,73.0,0.0
J3028_6.RCP,30.0,4.0,5.366666666666666,2.6138519893487127,161.0,52.0,0.11954022988505747,0.5172413793103449,0.48275862068965514,55.0,0.7583333333333333,0.5983471074380166,0.4672670276432032,0.0,0.0,33.0,55.0,0.0
J3028_7.RCP,30.0,4.0,5.633333333333334,2.5882211823738888,169.0,52.0,0.11954022988505747,0.4459770114942529,0.554022988505747,48.0,0.7583333333333333,0.44359756097560976,0.4133863323141779,0.0,0.0,22.0,48.0,0.0
J3028_8.RCP,30.0,4.0,5.7,2.734349404642111,171.0,52.0,0.11954022988505747,0.432183908045977,0.5678160919540229,53.0,0.7583333333333333,0.45485175202156336,0.40414192831645657,0.0,0.0,25.0,53.0,0.0
J3028_9.RCP,30.0,4.0,6.366666666666666,2.536182608216968,191.0,52.0,0.11954022988505747,0.5195402298850574,0.48045977011494256,62.0,0.7583333333333333,0.6016129032258064,0.503013679546956,0.0,0.0,38.0,62.0,0.0
J3029_1.RCP,30.0,4.0,5.9,3.0369941279714934,177.0,52.0,0.11954022988505747,0.42528735632183906,0.5747126436781609,62.0,1.0,1.086021505376344,1.0082157258064517,76.0,0.30400000000000005,68.0,99.0,31.0
J3029_10.RCP,30.0,4.0,4.466666666666667,2.6549743668986503,134.0,52.0,0.11954022988505747,0.5195402298850574,0.48045977011494256,51.0,1.0,1.0625,0.9673260971055089,86.0,0.4114832535885167,55.0,91.0,36.0
J3029_2.RCP,30.0,4.0,6.0,2.6331223544175333,180.0,52.0,0.11954022988505747,0.41379310344827586,0.5862068965517242,55.0,1.0,1.2242424242424241,1.1218816844919783,91.0,0.35686274509803917,68.0,107.0,39.0
J3029_3.RCP,30.0,4.0,5.266666666666667,2.8039654459750785,158.0,52.0,0.11954022988505747,0.4436781609195402,0.5563218390804598,45.0,1.0,1.3365079365079364,1.2286367880485527,104.0,0.42975206611570244,61.0,90.0,29.0
J3029_4.RCP,30.0,4.0,6.0,3.1304951684997055,180.0,52.0,0.11954022988505747,0.4528735632183908,0.5471264367816092,54.0,1.0,1.415954415954416,1.3011722459639126,127.0,0.5336134453781513,77.0,116.0,39.0
J3029_5.RCP,30.0,4.0,6.266666666666667,2.7194770739161522,188.0,52.0,0.11954022988505747,0.4367816091954023,0.5632183908045977,53.0,1.0,1.437291897891232,1.3506736638777426,115.0,0.46938775510204084,77.0,111.0,34.0
J3029_6.RCP,30.0,4.0,6.266666666666667,2.768071932270226,188.0,52.0,0.11954022988505747,0.4436781609195402,0.5563218390804598,43.0,1.0,1.5770348837209303,1.48609211126311,68.0,0.28099173553719003,68.0,103.0,35.0
J3029_7.RCP,30.0,4.0,5.266666666666667,2.792052212182923,158.0,52.0,0.11954022988505747,0.45977011494252873,0.5402298850574713,41.0,1.0,1.3203252032520325,1.2672564960943726,57.0,0.2425531914893617,55.0,81.0,26.0
J3029_8.RCP,30.0,4.0,6.333333333333333,2.6246692913372702,190.0,52.0,0.11954022988505747,0.4114942528735632,0.5885057471264368,50.0,1.0,1.2870588235294118,1.1913370743034055,35.0,0.13671875,65.0,104.0,39.0
J3029_9.RCP,30.0,4.0,6.266666666666667,2.6068286394689535,188.0,52.0,0.11954022988505747,0.43448275862068964,0.5655172413793104,52.0,1.0,1.5307692307692307,1.3172619047619047,117.0,0.47560975609756095,80.0,117.0,37.0
J302_1.RCP,30.0,4.0,4.966666666666667,2.7746871695542343,149.0,42.0,0.09655172413793103,0.30114942528735633,0.6988505747126437,34.0,0.25,0.5735294117647058,0.46988265002970886,18.0,0.05921052631578947,20.0,39.0,5.0
J302_10.RCP,30.0,4.0,5.033333333333333,3.2810906045940813,151.0,42.0,0.09655172413793103,0.37701149425287356,0.6229885057471265,41.0,0.25,0.4695121951219512,0.37766349504154384,12.0,0.04428044280442804,20.0,50.0,9.0
J302_2.RCP,30.0,4.0,6.033333333333333,2.994253756039317,181.0,42.0,0.09655172413793103,0.271264367816092,0.728735632183908,46.0,0.25,0.5886287625418061,0.41032808724456327,12.0,0.03785488958990536,28.0,51.0,5.0
