instance,nodes,solved,done_reason,makespan,lowerbound
SP_inst176001.rcp,2708,1,search_exhausted,105,105
SP_inst177001.rcp,4466,1,search_exhausted,108,108
SP_inst178001.rcp,139,1,search_exhausted,148,148
SP_inst179001.rcp,32,1,search_exhausted,126,126
SP_inst180001.rcp,57089,0,time_limit,96,26
SP_inst18001.rcp,36846,0,time_limit,33,26
SP_inst181001.rcp,70649,0,time_limit,96,28
SP_inst182001.rcp,47778,0,time_limit,101,44
SP_inst183001.rcp,73426,0,time_limit,117,69
SP_inst184001.rcp,90894,0,time_limit,128,81
SP_inst185001.rcp,56858,0,time_limit,118,100
SP_inst186001.rcp,20008,1,search_exhausted,111,111
SP_inst187001.rcp,433,1,search_exhausted,151,151
SP_inst188001.rcp,186,1,search_exhausted,133,133
SP_inst189001.rcp,50927,0,time_limit,90,26
SP_inst190001.rcp,57760,0,time_limit,79,28
SP_inst19001.rcp,37412,0,time_limit,31,28
SP_inst191001.rcp,50550,0,time_limit,97,44
SP_inst192001.rcp,62467,0,time_limit,117,69
SP_inst193001.rcp,79997,0,time_limit,123,81
SP_inst194001.rcp,56074,0,time_limit,131,100
SP_inst195001.rcp,49313,0,time_limit,119,106
SP_inst196001.rcp,237,1,search_exhausted,144,144
SP_inst197001.rcp,713,1,search_exhausted,141,141
SP_inst198001.rcp,50827,0,time_limit,94,26
SP_inst199001.rcp,62900,0,time_limit,79,28
SP_inst200001.rcp,54933,0,time_limit,115,44
SP_inst20001.rcp,32,1,search_exhausted,44,44
SP_inst2001.rcp,32,1,search_exhausted,44,44
SP_inst201001.rcp,59282,0,time_limit,118,69
SP_inst202001.rcp,72239,0,time_limit,122,81
SP_inst203001.rcp,50678,0,time_limit,122,100
SP_inst204001.rcp,50261,0,time_limit,131,106
SP_inst205001.rcp,436,1,search_exhausted,149,149
SP_inst206001.rcp,225,1,search_exhausted,134,134
SP_inst207001.rcp,48504,0,time_limit,84,26
SP_inst208001.rcp,64076,0,time_limit,85,28
SP_inst209001.rcp,52152,0,time_limit,105,44
SP_inst210001.rcp,60575,0,time_limit,101,69
SP_inst21001.rcp,89,1,search_exhausted,69,69
SP_inst211001.rcp,100566,0,time_limit,141,81
SP_inst212001.rcp,50700,0,time_limit,131,100
SP_inst213001.rcp,50818,0,time_limit,127,106
SP_inst214001.rcp,955,1,search_exhausted,151,151
SP_inst215001.rcp,186,1,search_exhausted,131,131
SP_inst216001.rcp,52866,0,time_limit,98,26
SP_inst217001.rcp,54784,0,time_limit,76,28
SP_inst218001.rcp,49544,0,time_limit,100,44
SP_inst219001.rcp,63951,0,time_limit,123,69
SP_inst220001.rcp,78121,0,time_limit,121,81
SP_inst22001.rcp,88,1,search_exhausted,87,87
SP_inst221001.rcp,55164,0,time_limit,120,100
SP_inst222001.rcp,10820,1,search_exhausted,111,111
SP_inst223001.rcp,2026,1,search_exhausted,153,153
SP_inst224001.rcp,342,1,search_exhausted,137,137
SP_inst225001.rcp,53910,0,time_limit,92,26
SP_inst226001.rcp,56897,0,time_limit,76,28
SP_inst227001.rcp,52736,0,time_limit,96,44
SP_inst228001.rcp,63828,0,time_limit,114,69
SP_inst229001.rcp,78309,0,time_limit,119,81
SP_inst230001.rcp,49321,0,time_limit,115,100
SP_inst23001.rcp,32,1,search_exhausted,100,100
SP_inst231001.rcp,51573,0,time_limit,128,106
SP_inst232001.rcp,1378,1,search_exhausted,152,152
SP_inst233001.rcp,369,1,search_exhausted,139,139
SP_inst234001.rcp,52054,0,time_limit,88,26
SP_inst235001.rcp,74531,0,time_limit,83,28
SP_inst236001.rcp,43276,0,time_limit,106,44
SP_inst237001.rcp,70339,0,time_limit,129,69
SP_inst238001.rcp,85176,0,time_limit,134,81
SP_inst239001.rcp,11618,1,search_exhausted,103,103
SP_inst240001.rcp,49309,0,time_limit,130,106
SP_inst24001.rcp,32,1,search_exhausted,106,106
SP_inst241001.rcp,1455,1,search_exhausted,157,157
SP_inst242001.rcp,131,1,search_exhausted,129,129
SP_inst243001.rcp,49102,0,time_limit,89,26
SP_inst244001.rcp,62834,0,time_limit,97,28
SP_inst245001.rcp,43275,0,time_limit,98,44
SP_inst246001.rcp,65297,0,time_limit,113,69
SP_inst247001.rcp,75113,0,time_limit,121,81
SP_inst248001.rcp,50238,0,time_limit,118,100
SP_inst249001.rcp,1263,1,search_exhausted,110,110
SP_inst250001.rcp,603,1,search_exhausted,152,152
SP_inst25001.rcp,60,1,search_exhausted,148,148
SP_inst251001.rcp,321,1,search_exhausted,136,136
SP_inst252001.rcp,50312,0,time_limit,86,26
SP_inst253001.rcp,62807,0,time_limit,84,28
SP_inst254001.rcp,44185,0,time_limit,95,44
SP_inst255001.rcp,64532,0,time_limit,122,69
SP_inst256001.rcp,74960,0,time_limit,124,91
SP_inst257001.rcp,56205,0,time_limit,123,100
SP_inst258001.rcp,23715,1,search_exhausted,109,109
SP_inst259001.rcp,726,1,search_exhausted,152,152
SP_inst260001.rcp,839,1,search_exhausted,142,142
SP_inst26001.rcp,32,1,search_exhausted,126,126
SP_inst261001.rcp,61158,0,time_limit,113,26
SP_inst262001.rcp,65917,0,time_limit,82,28
SP_inst263001.rcp,46086,0,time_limit,96,44
SP_inst264001.rcp,56063,0,time_limit,103,69
SP_inst265001.rcp,80333,0,time_limit,133,81
SP_inst266001.rcp,57773,0,time_limit,147,100
SP_inst267001.rcp,54077,0,time_limit,118,106
SP_inst268001.rcp,472,1,search_exhausted,152,152
SP_inst269001.rcp,163,1,search_exhausted,132,132
SP_inst270001.rcp,47475,0,time_limit,49,26
SP_inst27001.rcp,37840,0,time_limit,36,26
SP_inst271001.rcp,44792,0,time_limit,50,28
SP_inst272001.rcp,38726,0,time_limit,73,44
SP_inst273001.rcp,48973,0,time_limit,78,69
SP_inst274001.rcp,987,1,search_exhausted,91,91
SP_inst275001.rcp,32,1,search_exhausted,100,100
SP_inst276001.rcp,2392,1,search_exhausted,110,110
SP_inst277001.rcp,299,1,search_exhausted,148,148
SP_inst278001.rcp,32,1,search_exhausted,126,126
SP_inst279001.rcp,43618,0,time_limit,55,26
SP_inst280001.rcp,48247,0,time_limit,56,28
SP_inst28001.rcp,33820,0,time_limit,29,28
SP_inst281001.rcp,34269,0,time_limit,75,44
SP_inst282001.rcp,51733,0,time_limit,95,69
SP_inst283001.rcp,774,1,search_exhausted,96,96
SP_inst284001.rcp,32,1,search_exhausted,100,100
SP_inst285001.rcp,32,1,search_exhausted,106,106
SP_inst286001.rcp,32,1,search_exhausted,142,142
SP_inst287001.rcp,99,1,search_exhausted,133,133
SP_inst288001.rcp,43657,0,time_limit,60,26
SP_inst289001.rcp,44960,0,time_limit,56,28
SP_inst290001.rcp,35530,0,time_limit,63,44
SP_inst29001.rcp,32,1,search_exhausted,44,44
SP_inst291001.rcp,53436,0,time_limit,79,69
SP_inst292001.rcp,168,1,search_exhausted,87,87
SP_inst293001.rcp,1716,1,search_exhausted,102,102
SP_inst294001.rcp,32,1,search_exhausted,106,106
SP_inst295001.rcp,148,1,search_exhausted,145,145
SP_inst296001.rcp,32,1,search_exhausted,126,126
SP_inst297001.rcp,46151,0,time_limit,50,26
SP_inst298001.rcp,44002,0,time_limit,58,28
SP_inst299001.rcp,39701,0,time_limit,91,44
SP_inst300001.rcp,53517,0,time_limit,78,69
SP_inst30001.rcp,32,1,search_exhausted,69,69
SP_inst3001.rcp,1611,1,search_exhausted,71,71
SP_inst301001.rcp,94,1,search_exhausted,91,91
SP_inst302001.rcp,21204,1,search_exhausted,103,103
SP_inst303001.rcp,2883,1,search_exhausted,116,116
SP_inst304001.rcp,142,1,search_exhausted,151,151
SP_inst305001.rcp,32,1,search_exhausted,126,126
SP_inst306001.rcp,55328,0,time_limit,61,26
SP_inst307001.rcp,44734,0,time_limit,64,28
SP_inst308001.rcp,34558,0,time_limit,64,44
SP_inst309001.rcp,49576,0,time_limit,73,69
SP_inst310001.rcp,2675,1,search_exhausted,104,104
SP_inst31001.rcp,32,1,search_exhausted,81,81
SP_inst311001.rcp,3197,1,search_exhausted,103,103
SP_inst312001.rcp,46,1,search_exhausted,106,106
SP_inst313001.rcp,35,1,search_exhausted,143,143
SP_inst314001.rcp,32,1,search_exhausted,126,126
SP_inst315001.rcp,40243,0,time_limit,53,26
SP_inst316001.rcp,46313,0,time_limit,58,28
SP_inst317001.rcp,39296,0,time_limit,70,44
SP_inst318001.rcp,55424,0,time_limit,77,69
SP_inst319001.rcp,964,1,search_exhausted,91,91
SP_inst320001.rcp,267,1,search_exhausted,100,100
SP_inst32001.rcp,32,1,search_exhausted,100,100
SP_inst321001.rcp,41,1,search_exhausted,106,106
SP_inst322001.rcp,71,1,search_exhausted,145,145
SP_inst323001.rcp,32,1,search_exhausted,126,126
SP_inst324001.rcp,45437,0,time_limit,65,26
SP_inst325001.rcp,59621,0,time_limit,64,28
SP_inst326001.rcp,34259,0,time_limit,67,44
SP_inst327001.rcp,50136,0,time_limit,76,69
SP_inst328001.rcp,144,1,search_exhausted,88,88
SP_inst329001.rcp,32,1,search_exhausted,100,100
SP_inst330001.rcp,32,1,search_exhausted,106,106
SP_inst33001.rcp,32,1,search_exhausted,106,106
SP_inst331001.rcp,90,1,search_exhausted,153,153
SP_inst332001.rcp,32,1,search_exhausted,126,126
SP_inst333001.rcp,46226,0,time_limit,62,26
SP_inst334001.rcp,44607,0,time_limit,58,28
SP_inst335001.rcp,30665,0,time_limit,65,44
SP_inst336001.rcp,47184,0,time_limit,81,69
SP_inst337001.rcp,3839,1,search_exhausted,103,103
SP_inst338001.rcp,33812,1,search_exhausted,109,109
SP_inst339001.rcp,32,1,search_exhausted,106,106
SP_inst340001.rcp,32,1,search_exhausted,142,142
SP_inst34001.rcp,32,1,search_exhausted,142,142
SP_inst341001.rcp,165,1,search_exhausted,130,130
SP_inst342001.rcp,40056,0,time_limit,75,26
SP_inst343001.rcp,44204,0,time_limit,47,28
SP_inst344001.rcp,39564,0,time_limit,72,44
SP_inst345001.rcp,27550,1,search_exhausted,81,81
SP_inst346001.rcp,147,1,search_exhausted,91,91
SP_inst347001.rcp,32,1,search_exhausted,100,100
SP_inst348001.rcp,32,1,search_exhausted,106,106
SP_inst349001.rcp,32,1,search_exhausted,142,142
SP_inst350001.rcp,32,1,search_exhausted,126,126
SP_inst35001.rcp,32,1,search_exhausted,126,126
SP_inst351001.rcp,47441,0,time_limit,63,26
SP_inst352001.rcp,44549,0,time_limit,53,28
SP_inst353001.rcp,34527,0,time_limit,64,44
SP_inst354001.rcp,49090,0,time_limit,77,69
SP_inst355001.rcp,664,1,search_exhausted,91,91
SP_inst356001.rcp,32,1,search_exhausted,100,100
SP_inst357001.rcp,1878,1,search_exhausted,110,110
SP_inst358001.rcp,95,1,search_exhausted,151,151
SP_inst359001.rcp,32,1,search_exhausted,126,126
SP_inst360001.rcp,62615,0,time_limit,138,26
SP_inst36001.rcp,35267,0,time_limit,31,26
SP_inst361001.rcp,66524,0,time_limit,119,28
SP_inst362001.rcp,56825,0,time_limit,136,44
SP_inst363001.rcp,71105,0,time_limit,152,69
SP_inst364001.rcp,94422,0,time_limit,155,81
SP_inst365001.rcp,73013,0,time_limit,162,100
SP_inst366001.rcp,54680,0,time_limit,142,106
SP_inst367001.rcp,3298,1,search_exhausted,162,162
SP_inst368001.rcp,1048,1,search_exhausted,148,148
SP_inst369001.rcp,63655,0,time_limit,150,26
SP_inst370001.rcp,63379,0,time_limit,106,28
SP_inst37001.rcp,36519,0,time_limit,36,28
SP_inst371001.rcp,62623,0,time_limit,151,44
SP_inst372001.rcp,71325,0,time_limit,144,69
SP_inst373001.rcp,93527,0,time_limit,150,81
SP_inst374001.rcp,73449,0,time_limit,161,100
SP_inst375001.rcp,61772,0,time_limit,155,106
SP_inst376001.rcp,26627,1,search_exhausted,166,166
SP_inst377001.rcp,972,1,search_exhausted,145,145
SP_inst378001.rcp,48883,0,time_limit,129,26
SP_inst379001.rcp,67879,0,time_limit,116,28
SP_inst380001.rcp,51682,0,time_limit,146,44
SP_inst38001.rcp,32108,0,time_limit,53,44
SP_inst381001.rcp,62352,0,time_limit,150,69
SP_inst382001.rcp,93376,0,time_limit,150,81
SP_inst383001.rcp,73587,0,time_limit,150,100
SP_inst384001.rcp,59211,0,time_limit,148,106
SP_inst385001.rcp,26627,1,search_exhausted,166,166
SP_inst386001.rcp,591,1,search_exhausted,140,140
SP_inst387001.rcp,55669,0,time_limit,131,26
SP_inst388001.rcp,68674,0,time_limit,122,28
SP_inst389001.rcp,61591,0,time_limit,152,44
SP_inst390001.rcp,63910,0,time_limit,145,69
SP_inst39001.rcp,32,1,search_exhausted,69,69
SP_inst391001.rcp,87019,0,time_limit,153,81
SP_inst392001.rcp,68075,0,time_limit,156,100
SP_inst393001.rcp,45272,0,time_limit,128,106
SP_inst394001.rcp,3572,1,search_exhausted,164,164
SP_inst395001.rcp,522,1,search_exhausted,141,141
SP_inst396001.rcp,67540,0,time_limit,124,26
SP_inst397001.rcp,71199,0,time_limit,114,28
SP_inst398001.rcp,47214,0,time_limit,158,44
SP_inst399001.rcp,66393,0,time_limit,148,69
SP_inst400001.rcp,87689,0,time_limit,146,81
SP_inst40001.rcp,32,1,search_exhausted,81,81
SP_inst4001.rcp,32,1,search_exhausted,81,81
SP_inst401001.rcp,70629,0,time_limit,155,100
SP_inst402001.rcp,59258,0,time_limit,149,106
SP_inst403001.rcp,6350,1,search_exhausted,158,158
SP_inst404001.rcp,1048,1,search_exhausted,148,148
SP_inst405001.rcp,58132,0,time_limit,136,26
SP_inst406001.rcp,69978,0,time_limit,100,28
SP_inst407001.rcp,60637,0,time_limit,165,44
SP_inst408001.rcp,67786,0,time_limit,149,69
SP_inst409001.rcp,91617,0,time_limit,142,81
SP_inst410001.rcp,58249,0,time_limit,152,100
SP_inst41001.rcp,32,1,search_exhausted,100,100
SP_inst411001.rcp,58751,0,time_limit,143,106
SP_inst412001.rcp,387,1,search_exhausted,149,149
SP_inst413001.rcp,220,1,search_exhausted,134,134
SP_inst414001.rcp,63170,0,time_limit,145,26
SP_inst415001.rcp,70469,0,time_limit,128,28
SP_inst416001.rcp,49472,0,time_limit,157,44
SP_inst417001.rcp,70008,0,time_limit,143,69
SP_inst418001.rcp,93734,0,time_limit,155,81
SP_inst419001.rcp,73678,0,time_limit,148,100
SP_inst420001.rcp,67248,0,time_limit,160,106
SP_inst42001.rcp,265,1,search_exhausted,109,109
SP_inst421001.rcp,8380,1,search_exhausted,161,161
SP_inst422001.rcp,1018,1,search_exhausted,147,147
SP_inst423001.rcp,63275,0,time_limit,140,26
SP_inst424001.rcp,71100,0,time_limit,110,28
SP_inst425001.rcp,50576,0,time_limit,149,44
SP_inst426001.rcp,61519,0,time_limit,137,69
SP_inst427001.rcp,83904,0,time_limit,139,81
SP_inst428001.rcp,76106,0,time_limit,154,100
SP_inst429001.rcp,65427,0,time_limit,156,106
SP_inst430001.rcp,26627,1,search_exhausted,166,166
SP_inst43001.rcp,32,1,search_exhausted,142,142
SP_inst431001.rcp,364,1,search_exhausted,137,137
SP_inst432001.rcp,67644,0,time_limit,135,26
SP_inst433001.rcp,63867,0,time_limit,110,28
SP_inst434001.rcp,61764,0,time_limit,162,44
SP_inst435001.rcp,63289,0,time_limit,145,69
SP_inst436001.rcp,86621,0,time_limit,149,81
SP_inst437001.rcp,53864,0,time_limit,143,100
SP_inst438001.rcp,47927,0,time_limit,140,106
SP_inst439001.rcp,6668,1,search_exhausted,165,165
SP_inst440001.rcp,970,1,search_exhausted,146,146
SP_inst44001.rcp,32,1,search_exhausted,126,126
SP_inst441001.rcp,62460,0,time_limit,142,26
SP_inst442001.rcp,68689,0,time_limit,115,28
SP_inst443001.rcp,57323,0,time_limit,151,44
SP_inst444001.rcp,66843,0,time_limit,152,69
SP_inst445001.rcp,92262,0,time_limit,153,81
SP_inst446001.rcp,67247,0,time_limit,158,100
SP_inst447001.rcp,71337,0,time_limit,161,106
SP_inst448001.rcp,8956,1,search_exhausted,161,161
SP_inst449001.rcp,987,1,search_exhausted,144,144
SP_inst450001.rcp,67078,0,time_limit,158,26
SP_inst45001.rcp,34221,0,time_limit,29,26
SP_inst451001.rcp,71464,0,time_limit,130,28
SP_inst452001.rcp,66109,0,time_limit,174,44
SP_inst453001.rcp,69757,0,time_limit,158,69
SP_inst454001.rcp,83625,0,time_limit,158,81
SP_inst455001.rcp,73950,0,time_limit,164,100
SP_inst456001.rcp,72060,0,time_limit,161,106
SP_inst457001.rcp,26627,1,search_exhausted,166,166
SP_inst458001.rcp,1048,1,search_exhausted,148,148
SP_inst459001.rcp,67079,0,time_limit,158,26
SP_inst460001.rcp,71228,0,time_limit,130,28
SP_inst46001.rcp,33641,0,time_limit,46,28
SP_inst461001.rcp,64436,0,time_limit,174,44
SP_inst462001.rcp,69286,0,time_limit,158,69
SP_inst463001.rcp,82285,0,time_limit,158,81
SP_inst464001.rcp,73681,0,time_limit,164,100
SP_inst465001.rcp,72273,0,time_limit,161,106
SP_inst466001.rcp,26627,1,search_exhausted,166,166
SP_inst467001.rcp,1048,1,search_exhausted,148,148
SP_inst468001.rcp,67249,0,time_limit,158,26
SP_inst469001.rcp,70968,0,time_limit,130,28
SP_inst470001.rcp,65784,0,time_limit,174,44
SP_inst47001.rcp,32,1,search_exhausted,44,44
SP_inst471001.rcp,70584,0,time_limit,158,69
SP_inst472001.rcp,83895,0,time_limit,158,81
SP_inst473001.rcp,73851,0,time_limit,164,100
SP_inst474001.rcp,72401,0,time_limit,161,106
SP_inst475001.rcp,26627,1,search_exhausted,166,166
SP_inst476001.rcp,1048,1,search_exhausted,148,148
SP_inst477001.rcp,67337,0,time_limit,158,26
SP_inst478001.rcp,71028,0,time_limit,130,28
SP_inst479001.rcp,64386,0,time_limit,174,44
SP_inst480001.rcp,70082,0,time_limit,158,69
SP_inst48001.rcp,32,1,search_exhausted,69,69
SP_inst481001.rcp,84202,0,time_limit,158,81
SP_inst482001.rcp,74332,0,time_limit,164,100
SP_inst483001.rcp,71540,0,time_limit,161,106
SP_inst484001.rcp,26627,1,search_exhausted,166,166
SP_inst485001.rcp,1048,1,search_exhausted,148,148
SP_inst486001.rcp,66868,0,time_limit,158,26
SP_inst487001.rcp,71636,0,time_limit,130,28
SP_inst488001.rcp,64080,0,time_limit,174,44
SP_inst489001.rcp,70270,0,time_limit,158,69
SP_inst490001.rcp,84199,0,time_limit,158,81
SP_inst49001.rcp,32,1,search_exhausted,81,81
SP_inst491001.rcp,74641,0,time_limit,164,100
SP_inst492001.rcp,72561,0,time_limit,161,106
SP_inst493001.rcp,26627,1,search_exhausted,166,166
SP_inst494001.rcp,1048,1,search_exhausted,148,148
SP_inst495001.rcp,66830,0,time_limit,158,26
SP_inst496001.rcp,71855,0,time_limit,124,28
SP_inst497001.rcp,64753,0,time_limit,174,44
SP_inst498001.rcp,69818,0,time_limit,158,69
SP_inst499001.rcp,83924,0,time_limit,158,81
SP_inst500001.rcp,74206,0,time_limit,164,100
SP_inst50001.rcp,32,1,search_exhausted,100,100
SP_inst5001.rcp,32,1,search_exhausted,100,100
SP_inst501001.rcp,73422,0,time_limit,161,106
SP_inst502001.rcp,26627,1,search_exhausted,166,166
SP_inst503001.rcp,1048,1,search_exhausted,148,148
SP_inst504001.rcp,66171,0,time_limit,158,26
SP_inst505001.rcp,70885,0,time_limit,130,28
SP_inst506001.rcp,65374,0,time_limit,174,44
SP_inst507001.rcp,69429,0,time_limit,158,69
SP_inst508001.rcp,83125,0,time_limit,158,81
SP_inst509001.rcp,73826,0,time_limit,164,100
SP_inst510001.rcp,71490,0,time_limit,161,106
SP_inst51001.rcp,32,1,search_exhausted,106,106
SP_inst511001.rcp,26627,1,search_exhausted,166,166
SP_inst512001.rcp,1048,1,search_exhausted,148,148
SP_inst513001.rcp,67369,0,time_limit,158,26
SP_inst514001.rcp,70954,0,time_limit,130,28
SP_inst515001.rcp,65168,0,time_limit,174,44
SP_inst516001.rcp,70534,0,time_limit,158,69
SP_inst517001.rcp,83914,0,time_limit,158,81
SP_inst518001.rcp,74282,0,time_limit,164,100
SP_inst519001.rcp,72241,0,time_limit,161,106
SP_inst520001.rcp,26627,1,search_exhausted,166,166
SP_inst52001.rcp,32,1,search_exhausted,142,142
SP_inst521001.rcp,1048,1,search_exhausted,148,148
SP_inst522001.rcp,66771,0,time_limit,158,26
SP_inst523001.rcp,70949,0,time_limit,130,28
SP_inst524001.rcp,65490,0,time_limit,174,44
SP_inst525001.rcp,70122,0,time_limit,158,69
SP_inst526001.rcp,83769,0,time_limit,158,81
SP_inst527001.rcp,74481,0,time_limit,164,100
SP_inst528001.rcp,71042,0,time_limit,161,106
SP_inst529001.rcp,26627,1,search_exhausted,166,166
SP_inst530001.rcp,1048,1,search_exhausted,148,148
SP_inst53001.rcp,32,1,search_exhausted,126,126
SP_inst531001.rcp,66584,0,time_limit,158,26
SP_inst532001.rcp,71540,0,time_limit,130,28
SP_inst533001.rcp,65185,0,time_limit,174,44
SP_inst534001.rcp,69718,0,time_limit,158,69
SP_inst535001.rcp,83119,0,time_limit,158,81
SP_inst536001.rcp,74423,0,time_limit,164,100
SP_inst537001.rcp,72479,0,time_limit,161,106
SP_inst538001.rcp,26627,1,search_exhausted,166,166
SP_inst539001.rcp,1048,1,search_exhausted,148,148
SP_inst54001.rcp,32040,0,time_limit,28,26
SP_inst55001.rcp,35562,0,time_limit,37,28
SP_inst56001.rcp,32,1,search_exhausted,44,44
SP_inst57001.rcp,2824,1,search_exhausted,72,72
SP_inst58001.rcp,101,1,search_exhausted,84,84
SP_inst59001.rcp,32,1,search_exhausted,100,100
SP_inst60001.rcp,32,1,search_exhausted,106,106
SP_inst6001.rcp,32,1,search_exhausted,106,106
SP_inst61001.rcp,32,1,search_exhausted,142,142
SP_inst62001.rcp,32,1,search_exhausted,126,126
SP_inst63001.rcp,34827,0,time_limit,28,26
SP_inst64001.rcp,34539,0,time_limit,30,28
SP_inst65001.rcp,32,1,search_exhausted,44,44
SP_inst66001.rcp,32,1,search_exhausted,69,69
SP_inst67001.rcp,67,1,search_exhausted,84,84
SP_inst68001.rcp,32,1,search_exhausted,100,100
SP_inst69001.rcp,32,1,search_exhausted,106,106
SP_inst70001.rcp,32,1,search_exhausted,142,142
SP_inst7001.rcp,32,1,search_exhausted,142,142
SP_inst71001.rcp,32,1,search_exhausted,126,126
SP_inst72001.rcp,34946,0,time_limit,39,26
SP_inst73001.rcp,37384,0,time_limit,35,28
SP_inst74001.rcp,32,1,search_exhausted,44,44
SP_inst75001.rcp,1305,1,search_exhausted,70,70
SP_inst76001.rcp,50,1,search_exhausted,84,84
SP_inst77001.rcp,32,1,search_exhausted,100,100
SP_inst78001.rcp,32,1,search_exhausted,106,106
SP_inst79001.rcp,32,1,search_exhausted,142,142
SP_inst80001.rcp,32,1,search_exhausted,126,126
SP_inst8001.rcp,32,1,search_exhausted,126,126
SP_inst81001.rcp,29187,0,time_limit,36,26
SP_inst82001.rcp,34843,0,time_limit,34,28
SP_inst83001.rcp,32,1,search_exhausted,44,44
SP_inst84001.rcp,32,1,search_exhausted,69,69
SP_inst85001.rcp,53,1,search_exhausted,84,84
SP_inst86001.rcp,32,1,search_exhausted,100,100
SP_inst87001.rcp,32,1,search_exhausted,106,106
SP_inst88001.rcp,32,1,search_exhausted,142,142
SP_inst89001.rcp,32,1,search_exhausted,126,126
SP_inst90001.rcp,45196,0,time_limit,62,26
SP_inst9001.rcp,32920,0,time_limit,34,26
SP_inst91001.rcp,50958,0,time_limit,57,28
SP_inst92001.rcp,37293,0,time_limit,77,44
SP_inst93001.rcp,57113,0,time_limit,90,69
SP_inst94001.rcp,1291,1,search_exhausted,101,101
SP_inst95001.rcp,8231,1,search_exhausted,101,101
SP_inst96001.rcp,32,1,search_exhausted,106,106
SP_inst97001.rcp,180,1,search_exhausted,148,148
SP_inst98001.rcp,32,1,search_exhausted,126,126
SP_inst99001.rcp,42778,0,time_limit,60,26
TF_inst1.rcp,13618,1,search_exhausted,48,48
TF_inst100001.rcp,126,1,search_exhausted,85,85
TF_inst10001.rcp,142,1,search_exhausted,85,85
TF_inst1001.rcp,32,1,search_exhausted,137,137
TF_inst101001.rcp,13882,1,search_exhausted,35,35
TF_inst102001.rcp,11341,1,search_exhausted,50,50
TF_inst103001.rcp,32,1,search_exhausted,137,137
TF_inst104001.rcp,32,1,search_exhausted,146,146
TF_inst105001.rcp,32,1,search_exhausted,82,82
TF_inst106001.rcp,102,1,search_exhausted,85,85
TF_inst107001.rcp,10805,1,search_exhausted,35,35
TF_inst108001.rcp,5722,1,search_exhausted,51,51
TF_inst109001.rcp,32,1,search_exhausted,137,137
TF_inst110001.rcp,32,1,search_exhausted,146,146
TF_inst11001.rcp,31058,0,time_limit,38,35
TF_inst111001.rcp,32,1,search_exhausted,82,82
TF_inst112001.rcp,32,1,search_exhausted,81,81
TF_inst113001.rcp,32,1,search_exhausted,35,35
TF_inst114001.rcp,32,1,search_exhausted,42,42
TF_inst115001.rcp,32,1,search_exhausted,137,137
TF_inst116001.rcp,32,1,search_exhausted,146,146
TF_inst117001.rcp,32,1,search_exhausted,82,82
TF_inst118001.rcp,32,1,search_exhausted,81,81
TF_inst119001.rcp,36120,0,time_limit,50,35
TF_inst120001.rcp,43631,0,time_limit,77,42
TF_inst12001.rcp,5326,1,search_exhausted,45,45
TF_inst121001.rcp,32,1,search_exhausted,137,137
TF_inst122001.rcp,44,1,search_exhausted,151,151
TF_inst123001.rcp,33275,0,time_limit,87,82
TF_inst124001.rcp,17163,1,search_exhausted,90,90
TF_inst125001.rcp,44014,0,time_limit,75,35
TF_inst126001.rcp,43367,0,time_limit,79,42
TF_inst127001.rcp,32,1,search_exhausted,137,137
TF_inst128001.rcp,80,1,search_exhausted,148,148
TF_inst129001.rcp,33299,0,time_limit,88,82
TF_inst130001.rcp,7529,1,search_exhausted,91,91
TF_inst13001.rcp,32,1,search_exhausted,137,137
TF_inst131001.rcp,48130,0,time_limit,72,35
TF_inst132001.rcp,50453,0,time_limit,83,42
TF_inst133001.rcp,32,1,search_exhausted,137,137
TF_inst134001.rcp,32,1,search_exhausted,146,146
TF_inst135001.rcp,29513,0,time_limit,92,82
TF_inst136001.rcp,63065,0,time_limit,106,83
TF_inst137001.rcp,42721,0,time_limit,73,35
TF_inst138001.rcp,46408,0,time_limit,87,42
TF_inst139001.rcp,32,1,search_exhausted,137,137
TF_inst140001.rcp,99,1,search_exhausted,152,152
TF_inst14001.rcp,32,1,search_exhausted,146,146
TF_inst141001.rcp,27363,0,time_limit,83,82
TF_inst142001.rcp,18098,1,search_exhausted,93,93
TF_inst143001.rcp,35602,0,time_limit,58,35
TF_inst144001.rcp,43681,0,time_limit,80,42
TF_inst145001.rcp,32,1,search_exhausted,137,137
TF_inst146001.rcp,32,1,search_exhausted,146,146
TF_inst147001.rcp,32238,0,time_limit,92,82
TF_inst148001.rcp,859,1,search_exhausted,82,82
TF_inst149001.rcp,49015,0,time_limit,64,35
TF_inst150001.rcp,44130,0,time_limit,79,42
TF_inst15001.rcp,32,1,search_exhausted,82,82
TF_inst151001.rcp,32,1,search_exhausted,137,137
TF_inst152001.rcp,39,1,search_exhausted,147,147
TF_inst153001.rcp,36185,0,time_limit,97,82
TF_inst154001.rcp,12083,1,search_exhausted,93,93
TF_inst155001.rcp,49493,0,time_limit,74,35
TF_inst156001.rcp,52827,0,time_limit,83,42
TF_inst157001.rcp,32,1,search_exhausted,137,137
TF_inst158001.rcp,32,1,search_exhausted,146,146
TF_inst159001.rcp,32175,0,time_limit,92,82
TF_inst160001.rcp,62998,0,time_limit,101,81
TF_inst16001.rcp,32,1,search_exhausted,81,81
TF_inst161001.rcp,53813,0,time_limit,81,35
TF_inst162001.rcp,48409,0,time_limit,79,42
